,fluxes,reduced_costs
FACOAL141t2pp_num2,0.0,12.737240942463814
FACOAL161t2pp_num2,0.0,-243.88730592907476
ALAALAabcpp_num2,0.0,-2.000000000000057
AMPTASEPG_num2,0.0,232.31844727279986
AMPTASEPG_num3,0.0,-294.4985746907414
AMPTASEPG_num4,0.0,-274.0604086941021
PGPP140pp_num2,0.0,-92.37821148322837
PGPP141pp_num2,0.0,-51.10612519827555
PGPP160pp_num2,0.0,1839.7412483006628
PGPP180pp_num2,0.0,-92.24591619339925
D_LACt2pp_num2,0.0,2.0
RIBtex_num2,0.0,-2.0
RIBtex_num3,0.0,-2.0
RIBtex_num4,0.0,-2.0
THMtex_num2,0.0,-2.0
THMtex_num3,0.0,-2.0
THMtex_num4,0.0,-2.0
XYLUtex_num2,0.0,-2.0
XYLUtex_num3,0.0,-2.0
XYLUtex_num4,0.0,-2.0
CLPNS160pp_num2,0.0,-107.76238818738557
CLPNS161pp_num2,0.0,-175.94421079117342
ALLtex_num2,0.0,0.0
ALLtex_num3,0.0,0.0
ALLtex_num4,0.0,0.0
34dhpactex_num2,0.0,-2.0
34dhpactex_num3,0.0,-2.0
34dhpactex_num4,0.0,-2.0
PROtex_num2,0.0,-2.0
PROtex_num3,0.0,-2.0
PROtex_num4,0.0,-2.0
HYD1pp_num2,0.0,-0.016265564519883924
HYD1pp_num3,0.0,-4.1795665312729255
FE3DHBZStonex_num2,0.0,39.888071803527
23DAPPAtex_num2,0.0,2.0
23DAPPAtex_num3,0.0,2.0
23DAPPAtex_num4,0.0,2.0
FMNRx_num2,0.0,-101.35299305856731
GSNtex_num2,0.0,-2.0
GSNtex_num3,0.0,-2.0
GSNtex_num4,0.0,-2.0
SBTtex_num2,0.0,2.0
SBTtex_num3,0.0,2.0
SBTtex_num4,0.0,2.0
FORtex_num2,0.0,-2.0
FORtex_num3,0.0,-2.0
FORtex_num4,0.0,-2.0
PHEt2rpp_num2,0.0,-2.000000000000057
THIORDXi_num2,0.0,557.5765739967135
THIORDXi_num3,0.0,572.8028547500828
PFK_num2,0.04915391412214776,-7.679268450521732
MDDCP1pp_num2,0.0,1685.5592807998853
MDDCP1pp_num3,0.0,1688.2428652061624
MDDCP1pp_num4,0.0,1628.6457918602516
MDDCP1pp_num5,0.0,1615.0644541447125
MDDCP1pp_num6,0.0,1622.1446756699931
PGM_num2,0.0,72.48969786188925
2DOXG6PP_num2,0.0,-146.7393588019524
2DOXG6PP_num3,0.0,-194.46865193800187
2DOXG6PP_num4,0.0,-140.8529678753457
MPTG_num2,0.004833089060712994,-601.0370858118058
MPTG_num3,0.0,-292.21875303557687
MPTG_num4,0.0,-289.16105814934787
MPTG2_num2,0.0,2729.7140933347164
MPTG2_num3,0.0,2204.0282466360713
MPTG2_num4,0.0,2657.2764211405647
RPI_num2,0.0,107.41586309855842
MCTP1App_num2,0.0,-468.97875721606965
MCTP2App_num2,0.0,-160.5024056530715
MCTP1Bpp_num2,0.0,71.58183247084139
GLCtex_copy2_num2,0.0,-2.0
GLCtex_copy2_num3,0.0,-2.0
GLCtex_copy2_num4,0.0,-2.0
NAt3pp_num2,0.0,4.0
SFGTHi_num2,0.0,-43.85714314643708
3HAD80_num2,0.0,245.82262143702474
3HAD120_num2,0.07146738258972261,-359.1948759601837
AKGtex_num2,0.0,-2.0
AKGtex_num3,0.0,-2.0
AKGtex_num4,0.0,-2.0
PGPP120_num2,0.0,-94.40916412534466
ALLTNtex_num2,0.0,-2.0
ALLTNtex_num3,0.0,-2.0
ALLTNtex_num4,0.0,-2.0
ASNtex_num2,0.0,-2.0
ASNtex_num3,0.0,-2.0
ASNtex_num4,0.0,-2.0
ACONTb_num2,0.0,-155.02164166514672
GLCP2_num2,0.0,-62.008376398937784
PPALtex_num2,0.0,-2.0
PPALtex_num3,0.0,-2.0
PPALtex_num4,0.0,-2.0
CA2tex_num2,0.0,-2.0
CA2tex_num3,0.0,-2.0
CA2tex_num4,0.0,-2.0
CUtex_num2,0.0,2.0
CUtex_num3,0.0,2.0
CUtex_num4,0.0,2.0
3HAD161_num2,0.0,245.82269731848282
12PPDRtex_num2,0.0,-2.0
12PPDRtex_num3,0.0,-2.0
12PPDRtex_num4,0.0,-2.0
3HAD121_num2,0.0,245.8223848713592
PROGLYtex_num2,0.0,-2.0
PROGLYtex_num3,0.0,-2.0
PROGLYtex_num4,0.0,-2.0
MDDCP2pp_num2,0.0,9.630287314824955
MDDCP2pp_num3,0.0,15.14870962418513
MDDCP2pp_num4,0.0,-107.4044764636767
MDDCP2pp_num5,0.0,-135.33262989353375
MDDCP2pp_num6,0.0,-140.2794175345981
F6Ptex_num2,0.0,-2.0
F6Ptex_num3,0.0,-2.0
F6Ptex_num4,0.0,-2.0
MDDCP3pp_num2,0.0,9.582514276816937
MDDCP3pp_num3,0.0,15.07826889176954
MDDCP3pp_num4,0.0,-106.97151277806756
MDDCP3pp_num5,0.0,-134.78494739665825
MDDCP3pp_num6,0.0,-139.71141541297322
GAMAN6Ptex_num2,0.0,-2.0
GAMAN6Ptex_num3,0.0,-2.0
GAMAN6Ptex_num4,0.0,-2.0
MLDCP2Bpp_num2,0.0,-42.80277605826552
MLDCP2Bpp_num3,0.0,-41.1981057836731
MLDCP2Bpp_num4,0.0,-41.47334603830882
MLDCP2Bpp_num5,0.0,-0.5773947870823122
3OAS140_num2,0.0,-487.3110078923946
MLDCP1App_num2,0.0,1062.9402170622122
MLDCP1App_num3,0.0,1305.637433439966
MLDCP1App_num4,0.0,1064.5736316568616
MLDCP1App_num5,0.0,1055.0507083127884
3HAD181_num2,0.0,135.60881101779523
PGPP160_num2,0.0,-92.37149531055661
3HAD141_num2,0.0,245.82281349107234
PGPP180_num2,0.0,-51.45968766740453
PGPP161_num2,0.0,-92.01234011973179
PGPP181_num2,0.0,-100.65880718506617
ACONTa_num2,0.0,-202.84033327025247
MLDCP2App_num2,0.0,-45.330860766120395
MLDCP2App_num3,0.0,-47.38129520773532
MLDCP2App_num4,0.0,-49.23908945535925
MLDCP2App_num5,0.0,-47.6999524234127
PGPP120pp_num2,0.0,-23.756091928422393
PGPP181pp_num2,0.0,-92.38023708237597
PGPP140_num2,0.0,-88.62350295069814
PGPP141_num2,0.0,-94.40909197513724
MDDCP5pp_num2,0.0,0.02748650494845606
MDDCP5pp_num3,0.0,0.9895028728985835
MDDCP5pp_num4,0.0,-20.3749676861828
MDDCP5pp_num5,0.0,-25.243631086688993
MDDCP5pp_num6,0.0,-26.10599543879937
MLTGY3pp_num2,0.0,74.83107895318244
MLTGY3pp_num3,0.0,75.30616103421198
MLTGY3pp_num4,0.0,185.03387679623847
MLTGY3pp_num5,0.0,75.8193690324224
MLTGY3pp_num6,0.0,15.534005728455668
MLTGY3pp_num7,0.0,135.13533945088056
MLTGY3pp_num8,0.0,68.64771824606578
MDDCP4pp_num2,0.0,1408.2706780432982
MDDCP4pp_num3,0.0,1420.6946708264204
MDDCP4pp_num4,0.0,1144.782496268717
MDDCP4pp_num5,0.0,1081.90597881378
MDDCP4pp_num6,0.0,1070.768945345362
CLPNS140pp_num2,0.0,-388.3796675564506
CLPNS141pp_num2,0.0,-131.1489436193358
PGPP161pp_num2,0.0,-92.38233832813421
MDDEP3pp_num2,0.0,716.8657588428978
MDDEP3pp_num3,0.0,820.6163700842008
MDDEP3pp_num4,0.0,798.2046894684499
MDDEP3pp_num5,0.0,750.8402799887226
MDDEP3pp_num6,0.0,771.894301981687
MDDEP3pp_num7,0.0,790.9575849578323
MDDEP4pp_num2,0.0,-2.7675958891850314
MDDEP4pp_num3,0.0,58.50804077063367
MDDEP4pp_num4,0.0,30.321839900476334
MDDEP4pp_num5,0.0,-29.246328260611335
MDDEP4pp_num6,0.0,-71.9746132965156
MDDEP4pp_num7,0.0,21.2074701677775
MLTGY1pp_num2,0.0,-63.43785116464642
MLTGY1pp_num3,0.0,-13.174388215840736
MLTGY1pp_num4,0.0,-13.998383943133376
MLTGY1pp_num5,0.0,77.88418825453482
MLTGY1pp_num6,0.0,-13.602279992373951
MLTGY1pp_num7,0.0,36.280834710622
MLTGY1pp_num8,0.0,-19.153816452249885
CGLYtex_num2,0.0,-2.0
CGLYtex_num3,0.0,-2.0
CGLYtex_num4,0.0,-2.0
3HAD40_num2,0.0,167.18623630302318
3OAS60_num2,0.12379442456647043,-527.1344810990349
3OAS160_num2,0.0,-796.2821393996437
GTHOXtex_num2,0.0,0.0
GTHOXtex_num3,0.0,0.0
GTHOXtex_num4,0.0,0.0
DSBDR_num2,0.0,706.1668375273998
MLDCP3App_num2,0.0,-248.066720457344
MLDCP3App_num3,0.0,6.868156221385789
MLDCP3App_num4,0.0,-246.3509432660469
MLDCP3App_num5,0.0,-256.3540464106792
MLDCP1Bpp_num2,0.0,-75.88441514038118
MLDCP1Bpp_num3,0.0,0.6627677833655525
MLDCP1Bpp_num4,0.0,-75.3692329407952
MLDCP1Bpp_num5,0.0,-78.3727818321596
3OAS80_num2,0.0,-796.2814156337245
3OAS100_num2,0.0,-796.2803936311411
3OAS120_num2,0.07146738258972261,-804.4256845834816
3HAD60_num2,0.0,63.11678258114716
3HAD100_num2,0.0,245.8226055124764
3HAD140_num2,0.0,235.87365524237066
3HAD160_num2,0.0,245.82212077405165
MDDEP1pp_num2,0.0,-37.47695385006955
MDDEP1pp_num3,0.0,51.065801752101834
MDDEP1pp_num4,0.0,26.346387134293764
MDDEP1pp_num5,0.0,-25.89514245604005
MDDEP1pp_num6,0.0,18.35304722160072
MDDEP1pp_num7,0.0,-2.6731847662304062
MDDEP2pp_num2,0.0,-7.476617239160987
MDDEP2pp_num3,0.0,6.191827458293119
MDDEP2pp_num4,0.0,2.3758636410493637
MDDEP2pp_num5,0.0,-5.688719997211592
MDDEP2pp_num6,0.0,1.1419227748374396
MDDEP2pp_num7,0.0,-2.1039202889696753
MLTGY2pp_num2,0.0,-28.97236714991959
MLTGY2pp_num3,0.0,-6.905765678970056
MLTGY2pp_num4,0.0,-7.267515233441372
MLTGY2pp_num5,0.0,33.07065455952397
MLTGY2pp_num6,0.0,-7.093618181595957
MLTGY2pp_num7,0.0,14.806003287019848
MLTGY2pp_num8,0.0,-9.530846645862766
MLTGY4pp_num2,0.0,-28.03106794458654
MLTGY4pp_num3,0.0,-27.171701474555448
MLTGY4pp_num4,0.0,171.31256792651038
MLTGY4pp_num5,0.0,-26.24336979583677
MLTGY4pp_num6,0.0,-135.29235717215306
MLTGY4pp_num7,0.0,81.05210218734646
MLTGY4pp_num8,0.0,-39.216025399244245
3OAS180_num2,0.0,-445.5960234990134
3HAD180_num2,0.0,65139.717504911954
GTHRDtex_num2,0.0,-2.0
GTHRDtex_num3,0.0,-2.0
GTHRDtex_num4,0.0,-2.0
2MAHMP_num2,0.0,11470.534223201335
COBALT2t3pp_num2,0.0,41.888071803527
GLYBt2pp_num2,0.0,81.776143607054
GALCTNLtex_num2,0.0,0.0
GALCTNLtex_num3,0.0,0.0
GALCTNLtex_num4,0.0,0.0
LYSt3pp_num2,0.0,81.77614360705405
OBTFL_num2,0.0,3204.377899854793
OBTFL_num3,0.0,2808.667329693795
BGLA1_num2,0.0,415.0789617129837
BGLA1_num3,0.0,66.55410765146715
THRt2pp_num2,0.0,77.77614360705405
MALDtex_num2,0.0,0.0
MALDtex_num3,0.0,0.0
MALDtex_num4,0.0,0.0
OROTtex_num2,0.0,-2.0
OROTtex_num3,0.0,-2.0
OROTtex_num4,0.0,-2.0
5DGLCNtex_num2,0.0,-2.0
5DGLCNtex_num3,0.0,-2.0
5DGLCNtex_num4,0.0,-2.0
CHLt2pp_num2,0.0,81.776143607054
TUNGStex_num2,0.0,0.0
TUNGStex_num3,0.0,0.0
TUNGStex_num4,0.0,0.0
COBALT2tpp_num2,0.0,-2.0
GLYt2pp_num2,0.0,41.888071803527
ALAt2pp_num2,0.0,41.888071803527
5MTRtex_num2,0.0,2.0
5MTRtex_num3,0.0,2.0
5MTRtex_num4,0.0,2.0
NI2t3pp_num2,0.0,41.888071803527
PPAtex_num2,0.0,-2.0
PPAtex_num3,0.0,-2.0
PPAtex_num4,0.0,-2.0
POR5_num2,0.0,382.88762464564024
HACD8_num2,0.0,792.574613785715
PSCLYStex_num2,0.0,-2.0
PSCLYStex_num3,0.0,-2.0
PSCLYStex_num4,0.0,-2.0
THYMtex_num2,0.0,2.0
THYMtex_num3,0.0,2.0
THYMtex_num4,0.0,2.0
MN2t3pp_num2,0.0,41.888071803527
THRA_num2,0.0,861.453683824946
DGUNC_num2,0.0,1757.6356619558974
DGUNC_num3,0.0,2486.7236210011633
DGUNC_num4,0.0,1902.1103668929318
DGUNC_num5,0.0,2093.35638977702
XYLK2_num2,0.0,-218.89595548307992
LALADGLUtex_num2,0.0,-2.0
LALADGLUtex_num3,0.0,-2.0
LALADGLUtex_num4,0.0,-2.0
CDGUNPD_num2,0.0,81.69639892411209
CDGUNPD_num3,0.0,75.27662385134312
CDGUNPD_num4,0.0,-22.421583567144836
CDGUNPD_num5,0.0,13.348267578738103
ACACT8r_num2,0.0,-43.71398544404656
LALALGLUtpp_num2,0.0,-2.000000000000057
LALALGLUtpp_num3,0.0,-2.000000000000057
LALALGLUtpp_num4,0.0,-2.000000000000057
FDH4pp_num2,0.0,1339.6301448363035
FDH5pp_num2,0.0,653.928860051117
3HPPtex_num2,0.0,2.0
3HPPtex_num3,0.0,2.0
3HPPtex_num4,0.0,2.0
CMtpp_num2,0.0,39.888071803527
FUSAtpp_num2,0.0,39.888071803527
MINCYCtex_num2,0.0,0.0
MINCYCtex_num3,0.0,0.0
MINCYCtex_num4,0.0,0.0
MINCYCtpp_num2,0.0,39.888071803527
DOXRBCNtex_num2,0.0,0.0
DOXRBCNtex_num3,0.0,0.0
DOXRBCNtex_num4,0.0,0.0
DOXRBCNtpp_num2,0.0,39.888071803527
SELtex_num2,0.0,-2.0
SELtex_num3,0.0,-2.0
SELtex_num4,0.0,-2.0
MEOHtex_num2,0.0,2.0
MEOHtex_num3,0.0,2.0
MEOHtex_num4,0.0,2.0
MECDPDH5_num2,0.0,-548.6107546982294
RNTR1c2_num2,0.0,-210.21690934852256
RNTR1c2_num3,0.0,-210.28218512140472
RNTR1c2_num4,0.009101958281460787,-321.70063704278067
RNTR2c2_num2,0.0,-342.5286120172659
RNTR2c2_num3,0.009397982377521444,-524.6909547245086
RNTR2c2_num4,0.0,-524.583942039706
RNTR3c2_num2,0.0,-297.59797601372827
RNTR3c2_num3,0.0,-297.69064565524366
RNTR3c2_num4,0.0,-455.77444883529677
RNTR4c2_num2,0.0,176.19525184503345
RNTR4c2_num3,0.0,175.99935054289563
RNTR4c2_num4,0.0,-158.38228677476803
FLDR2_num2,0.0,-89.79813859542816
TTRCYCtex_num2,0.0,0.0
TTRCYCtex_num3,0.0,0.0
TTRCYCtex_num4,0.0,0.0
NOVBCNtpp_num2,0.0,39.888071803527
CMtex_num2,0.0,0.0
CMtex_num3,0.0,0.0
CMtex_num4,0.0,0.0
TTRCYCtpp_num2,0.0,39.888071803527
LALALGLUtex_num2,0.0,-2.0
LALALGLUtex_num3,0.0,-2.0
LALALGLUtex_num4,0.0,-2.0
LALADGLUtpp_num2,0.0,-2.000000000000057
LALADGLUtpp_num3,0.0,-2.000000000000057
LALADGLUtpp_num4,0.0,-2.000000000000057
MSAR_num2,0.0,339.34570215397434
SLNTtex_num2,0.0,-2.0
SLNTtex_num3,0.0,-2.0
SLNTtex_num4,0.0,-2.0
RFAMPtpp_num2,0.0,39.888071803527
NADHHR_num2,0.0,1092.8613743457536
TARTRDtex_num2,0.0,-2.0
TARTRDtex_num3,0.0,-2.0
TARTRDtex_num4,0.0,-2.0
BTNtex_num2,0.0,-2.0
BTNtex_num3,0.0,-2.0
BTNtex_num4,0.0,-2.0
DXYLTD_num2,0.0,507824.43937941524
2DDARAA_num2,0.0,994.3360806808869
ARBTptspp_num2,0.0,-2.000000000000014
ARBTtex_num2,0.0,-2.0
ARBTtex_num3,0.0,-2.0
ARBTtex_num4,0.0,-2.0
GNP_num2,0.0,328.84586037054737
PYDXtex_num2,0.0,-2.0
PYDXtex_num3,0.0,-2.0
PYDXtex_num4,0.0,-2.0
SUCASPtpp_num2,0.0,0.0
SUCASPtpp_num3,0.0,0.0
SUCMALtpp_num2,0.0,-2.0
SUCMALtpp_num3,0.0,-2.0
PYDXNtex_num2,0.0,-2.0
PYDXNtex_num3,0.0,-2.0
PYDXNtex_num4,0.0,-2.0
DXYLONtex_num2,0.0,2.0
DXYLONtex_num3,0.0,2.0
PYDAMtex_num2,0.0,-2.0
PYDAMtex_num3,0.0,-2.0
PYDAMtex_num4,0.0,-2.0
PSURItex_num2,0.0,-2.0
PSURItex_num3,0.0,-2.0
PSURItex_num4,0.0,-2.0
CHTBStex_num2,0.0,0.0
CHTBStex_num3,0.0,0.0
CHTBStex_num4,0.0,0.0
CHTBStex_num5,0.0,0.0
FMNtex_num2,0.0,0.0
FMNtex_num3,0.0,0.0
FMNtex_num4,0.0,0.0
CRNDtex_num2,0.0,2.0
CRNDtex_num3,0.0,2.0
CRNDtex_num4,0.0,2.0
CLBtex_num2,0.0,2.0
CLBtex_num3,0.0,2.0
CLBtex_num4,0.0,2.0
2HESR_num2,0.0,-160.07636970490967
NADPHHR_num2,0.0,1543.1075480167783
NADPHHS_num2,0.0,1100.5949681078782
NADHHS_num2,0.0,363.4044313266204
SELabcpp_num2,0.0,3037.7826597244966
PIt2rpp_num2,0.0,-1.999999999999389
FADtex_num2,0.0,0.0
FADtex_num3,0.0,0.0
FADtex_num4,0.0,0.0
METt3pp_num2,0.0,217.18130191366248
5DKGR_num2,0.0,97.62924604390531
2DGLCtex_num2,0.0,0.0
2DGLCtex_num3,0.0,0.0
2DGLCtex_num4,0.0,0.0
E4PP_num2,0.0,622.4699462840248
E4PP_num3,0.0,649.983372504282
E4PP_num4,0.0,614.1932175099215
E4PP_num5,0.0,627.3842656041785
LEUt3pp_num2,0.0,81.77614360705405
URATEtex_num2,0.0,-2.0
URATEtex_num3,0.0,-2.0
URATEtex_num4,0.0,-2.0
METGLCURtex_num2,0.0,-2.0
METGLCURtex_num3,0.0,-2.0
METGLCURtex_num4,0.0,-2.0
AI2tex_num2,0.0,0.0
AI2tex_num3,0.0,0.0
AI2tex_num4,0.0,0.0
CUt2pp_num2,0.0,-2.0
CUt2pp_num3,0.0,-2.0
CUt2pp_num4,0.0,-2.0
CUt2pp_num5,0.0,-2.0
CUt2pp_num6,0.0,-2.0
CUt2pp_num7,0.0,-2.0
Ftex_num2,0.0,0.0
Ftex_num3,0.0,0.0
Ftex_num4,0.0,0.0
CYSItex_num2,0.0,0.0
CYSItex_num3,0.0,0.0
CYSItex_num4,0.0,0.0
SERt2rpp_num2,0.0,1.9999999999999432
CS1tex_num2,0.0,0.0
CS1tex_num3,0.0,0.0
CS1tex_num4,0.0,0.0
FUSAtex_num2,0.0,0.0
FUSAtex_num3,0.0,0.0
FUSAtex_num4,0.0,0.0
MEPNtex_num2,0.0,-2.0
MEPNtex_num3,0.0,-2.0
MEPNtex_num4,0.0,-2.0
F1PP_num2,0.0,248.16637854237337
F1PP_num3,0.0,254.6454381377169
F1PP_num4,0.0,274.1713233553396
4ABZGLUtex_num2,0.0,-2.0
4ABZGLUtex_num3,0.0,-2.0
4ABZGLUtex_num4,0.0,-2.0
QUIN2tex_num2,0.0,-2.0
QUIN2tex_num3,0.0,-2.0
QUIN2tex_num4,0.0,-2.0
SLNTabcpp_num2,0.0,-2.000000000000057
VALt3pp_num2,0.0,81.77614360705405
NDPK5_reverse_num2,0.0,894.0818315466713
NDPK6_reverse_num2,0.0,969.1796947572175
NDPK8_reverse_num2,0.0,87.16459725132881
DURIPP_reverse_num2,0.0,1371.0118641270633
ACALD_reverse_num2,0.0,2316.5214095282954
ALAR_reverse_num2,0.0,187.12169112859402
ALATA_L_reverse_num2,0.0,-162.60486962837695
ASPTA_reverse_num2,1.018456118684602,-102.85313068057201
A5PISO_reverse_num2,0.0,790.3809565531044
PTAr_reverse_num2,0.0,40.07505559510422
ACKr_reverse_num2,0.0,-22.411583331148904
ACKr_reverse_num3,0.0,-22.365582769344655
ECOAH6_reverse_num2,0.0,7.588473166455515
FBA_reverse_num2,0.0,1340.27392647547
HCO3E_reverse_num2,0.0,500.07234695834927
ECOAH4_reverse_num2,0.0,10.841230383957736
TALA_reverse_num2,0.0,310.6321195137752
PUNP3_reverse_num2,0.0,744.3446684960477
TKT1_reverse_num2,0.0,365.7377149612799
PUNP5_reverse_num2,0.0,2147.273282810589
PUNP6_reverse_num2,0.0,3048.772248662914
ALCD2x_reverse_num2,0.0,524.5343865026098
FUM_reverse_num2,0.0,5101.256585028805
FUM_reverse_num3,0.0,8405.239905364373
RBP4E_reverse_num2,0.0,457.94812918206486
RBP4E_reverse_num3,0.0,155.52699166825738
HACD6_reverse_num2,0.0,664.2838109185741
ECOAH1_reverse_num2,0.0,5.9302741814171895
ECOAH2_reverse_num2,0.0,587.9119203034788
ECOAH3_reverse_num2,0.0,665.4532538325293
HACD4_reverse_num2,0.0,-215.79814934258778
HACD5_reverse_num2,0.0,574.101871530298
HACD7_reverse_num2,0.0,976.9377467557842
ALCD19_reverse_num2,0.0,2114.6734438278418
TGBPA_reverse_num2,0.0,1007.4466753958142
UMPK_reverse_num2,0.0,595.669379267445
NDPK7_reverse_num2,0.0,122.18029657072657
F6PA_reverse_num2,0.0,167.5784696109066
NDPK2_reverse_num2,0.0,581.9546478515704
NDPK3_reverse_num2,0.0,328.4892055800228
NDPK4_reverse_num2,0.0,536.5415012729673
SDPTA_reverse_num2,0.12903624254947632,-147.0578043569982
SDPTA_reverse_num3,0.0,-8.24056224972469
SDPTA_reverse_num4,0.0,-8.899545905674358
SDPTA_reverse_num5,0.0,-34.07875359838795
NDPK1_reverse_num2,0.0,741.6829564002037
PGMT_reverse_num2,0.0,-63.87262808089025
PGMT_reverse_num3,0.0,-55.57988914846118
FCLPA_reverse_num2,0.0,588.8504537560493
ASPK_reverse_num2,0.0,265.630517608427
ASPK_reverse_num3,0.0,93.37425877484657
OCBT_reverse_num2,0.0,918.7781104311389
PHETA1_reverse_num2,0.06444524577752936,-247.88913034111135
PHETA1_reverse_num3,0.0,83.8754987167988
ACOTA_reverse_num2,0.0,-7.709902771612178
ACOTA_reverse_num3,0.0,-7.16454331535283
ACOTA_reverse_num4,0.10289254926201366,-122.04644515239158
26DAHtex_reverse_num2,0.0,2.0
26DAHtex_reverse_num3,0.0,2.0
26DAHtex_reverse_num4,0.0,2.0
HCINNMtex_reverse_num2,0.0,2.0
HCINNMtex_reverse_num3,0.0,2.0
HCINNMtex_reverse_num4,0.0,2.0
HPPPNtex_reverse_num2,0.0,-2.0
HPPPNtex_reverse_num3,0.0,-2.0
HPPPNtex_reverse_num4,0.0,-2.0
ACtex_reverse_num2,0.0,-2.0
ACtex_reverse_num3,0.0,-2.0
ACtex_reverse_num4,0.0,-2.0
ACALDtex_reverse_num2,0.0,2.0
ACALDtex_reverse_num3,0.0,2.0
ACALDtex_reverse_num4,0.0,2.0
ACMANAtex_reverse_num2,0.0,2.0
ACMANAtex_reverse_num3,0.0,2.0
ACMANAtex_reverse_num4,0.0,2.0
ACACT2r_reverse_num2,0.0,330.18753206077963
SUCFUMtpp_reverse_num2,0.0,0.0
SUCFUMtpp_reverse_num3,0.0,0.0
HSDy_reverse_num2,0.0,-1.8724874166927634
GLUtex_reverse_num2,0.0,2.0
GLUtex_reverse_num3,0.0,2.0
GLUtex_reverse_num4,0.0,2.0
GLYtex_reverse_num2,0.0,-2.0
GLYtex_reverse_num3,0.0,-2.0
GLYtex_reverse_num4,0.0,-2.0
GLYALDtex_reverse_num2,0.0,2.0
GLYALDtex_reverse_num3,0.0,2.0
GLYALDtex_reverse_num4,0.0,2.0
GLYBtex_reverse_num2,0.0,0.0
GLYBtex_reverse_num3,0.0,0.0
GLYBtex_reverse_num4,0.0,0.0
GLYCtex_reverse_num2,0.0,-2.0
GLYCtex_reverse_num3,0.0,-2.0
GLYCtex_reverse_num4,0.0,-2.0
GLYC3Ptex_reverse_num2,0.0,2.0
GLYC3Ptex_reverse_num3,0.0,2.0
GLYC3Ptex_reverse_num4,0.0,2.0
GLYCLTtex_reverse_num2,0.0,-2.0
GLYCLTtex_reverse_num3,0.0,-2.0
GLYCLTtex_reverse_num4,0.0,-2.0
GTPtex_reverse_num2,0.0,-2.0
GTPtex_reverse_num3,0.0,-2.0
GTPtex_reverse_num4,0.0,-2.0
Htex_reverse_num2,0.0,-2.0
Htex_reverse_num3,0.0,-2.0
Htex_reverse_num4,0.0,-2.0
H2tex_reverse_num2,0.0,2.0
H2tex_reverse_num3,0.0,2.0
H2tex_reverse_num4,0.0,2.0
H2Otex_reverse_num2,0.0,-2.0
H2Otex_reverse_num3,0.0,-2.0
H2Otex_reverse_num4,0.0,-2.0
H2Otex_reverse_num5,0.0,-2.0
H2Otex_reverse_num6,0.0,-2.0
H2Otex_reverse_num7,0.0,-2.0
H2Otex_reverse_num8,0.0,-2.0
DAPtex_reverse_num2,0.0,2.0
DAPtex_reverse_num3,0.0,2.0
DAPtex_reverse_num4,0.0,2.0
TRPt2rpp_reverse_num2,0.0,2.000000000000057
TRPt2rpp_reverse_num3,0.0,2.000000000000057
TYRt2rpp_reverse_num2,0.0,2.000000000000057
12PPDStex_reverse_num2,0.0,-2.0
12PPDStex_reverse_num3,0.0,-2.0
12PPDStex_reverse_num4,0.0,-2.0
DDGLCNtex_reverse_num2,0.0,2.0
DDGLCNtex_reverse_num3,0.0,2.0
DDGLCNtex_reverse_num4,0.0,2.0
GALURtex_reverse_num2,0.0,2.0
GALURtex_reverse_num3,0.0,2.0
GALURtex_reverse_num4,0.0,2.0
GALtex_reverse_num2,0.0,-2.0
GALtex_reverse_num3,0.0,-2.0
GALtex_reverse_num4,0.0,-2.0
GALCTtex_reverse_num2,0.0,-2.0
GALCTtex_reverse_num3,0.0,-2.0
GALCTtex_reverse_num4,0.0,-2.0
GALCTNtex_reverse_num2,0.0,0.0
GALCTNtex_reverse_num3,0.0,0.0
GALCTNtex_reverse_num4,0.0,0.0
GALTtex_reverse_num2,0.0,-2.0
GALTtex_reverse_num3,0.0,-2.0
GALTtex_reverse_num4,0.0,-2.0
TKT2_reverse_num2,0.0,84.1652719275155
GAMtex_reverse_num2,0.0,2.0
GAMtex_reverse_num3,0.0,2.0
GAMtex_reverse_num4,0.0,2.0
GBBTNtex_reverse_num2,0.0,0.0
GBBTNtex_reverse_num3,0.0,0.0
GBBTNtex_reverse_num4,0.0,0.0
ATPS4rpp_reverse_num2,0.0,133.26524881832955
INDOLEtex_reverse_num2,0.0,-2.0
INDOLEtex_reverse_num3,0.0,-2.0
INDOLEtex_reverse_num4,0.0,-2.0
L_LACtex_reverse_num2,0.0,2.0
L_LACtex_reverse_num3,0.0,2.0
L_LACtex_reverse_num4,0.0,2.0
ADEt2rpp_reverse_num2,0.0,-1.9999999999999432
ADEt2rpp_reverse_num3,0.0,-1.9999999999999432
ECOAH8_reverse_num2,0.0,16.00254745001439
GUAtpp_reverse_num2,0.0,2.0
HYXNtpp_reverse_num2,0.0,-2.0
HIStex_reverse_num2,0.0,2.0
HIStex_reverse_num3,0.0,2.0
HIStex_reverse_num4,0.0,2.0
HXAtex_reverse_num2,0.0,2.0
HXAtex_reverse_num3,0.0,2.0
HXAtex_reverse_num4,0.0,2.0
HACD1_reverse_num2,0.0,512.1741912132184
HYXNtex_reverse_num2,0.0,-2.0
HYXNtex_reverse_num3,0.0,-2.0
HYXNtex_reverse_num4,0.0,-2.0
IDONtex_reverse_num2,0.0,-2.0
IDONtex_reverse_num3,0.0,-2.0
IDONtex_reverse_num4,0.0,-2.0
ILEtex_reverse_num2,0.0,2.0
